;113;117;119;123;134;135;140
113;0;0;0;0;0;0;0
117;0;0;0;0;0;0;0
119;0;0;0;0;0;0.002174;0
123;0;0;0.003231;0;0;0.002041;0
134;0;0;0;0.004543;0;0.002353;0.005265
135;0.002688;0;0.00288;0.003264;0;0;0
140;0;0;0;0;0;0;0
