;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164
20;0;0.005089;0.025114;0.011724;0;0.008912;0;0;0;0.00427;0.005043;0.005187;0;0;0.006803;0.044954;0.003707;0;0;0.005559;0;0.007618;0;0.004908;0;0.003689;0.00432;0;0;0;0;0.006358;0;0;0;0.00383;0.006063;0;0.005079;0.005262;0;0.010194;0.009075;0.00514;0;0;0.004078;0.004957;0;0.007763;0.011115;0.003843;0.006613;0.015652;0;0.007244;0.008415;0.009104;0;0;0;0;0.004696;0.005356;0;0;0;0.004407;0.009547;0;0;0;0;0.007465;0.007603;0.006277;0;0;0;0.021071;0;0.010109;0.012669;0.002877;0;0.005244;0;0;0.003154;0;0.014324;0.004246;0.006784;0.004656;0;0;0.01607;0.009449;0.005319;0;0;0.007889;0;0;0.007076;0;0.008094;0;0.002223;0;0.006744;0.006619;0;0.006251;0;0.005416;0;0;0;0.003392;0.0058;0;0;0.003733;0.003844;0;0;0.003117;0;0;0.004708;0;0.007155;0.002651;0;0;0.005215;0.007533;0.004902;0;0;0.004977;0.003592;0.004852;0.003473;0.006794;0.004572;0;0.005378;0;0.00364;0.00294;0.008069;0.004297;0.003035;0.003398;0.004584;0;0;0.002408;0.003721;0.003717;0.004761;0;0.00461
21;0.005813;0.005257;0;0.004742;0;0;0.003532;0.00391;0.004987;0.004481;0.004642;0.004795;0.004626;0;0.004998;0;0.002853;0.007895;0.004999;0.005139;0.007127;0;0;0.004913;0.005586;0;0.004386;0.008397;0;0.007886;0.006211;0;0.006746;0.023887;0;0.002779;0.003931;0;0;0.00496;0.01025;0;0;0.00366;0;0;0.003827;0.004277;0;0;0;0.002985;0;0.011552;0.007157;0;0;0.007133;0;0.008055;0;0.004981;0;0.003936;0.005568;0.004635;0;0;0.006857;0.007084;0.006385;0.007519;0;0.00601;0;0;0;0;0;0.019191;0.018999;0;0.009836;0.001969;0.002806;0.004633;0.017205;0.005215;0.00303;0;0.011499;0;0;0.003947;0;0.016287;0;0.009081;0.004454;0;0;0.008134;0;0;0;0.005202;0.007577;0;0.002838;0;0.006613;0.004154;0.015257;0;0;0;0.006986;0.00382;0;0.00364;0.004538;0;0;0.003469;0.003537;0;0.00135;0;0;0;0;0;0;0.002961;0;0.003716;0.005058;0;0.005202;0.006581;0.003066;0;0.00413;0;0.00312;0.005985;0.003506;0;0;0;0.003287;0.00218;0;0.003186;0;0;0.00423;0.002264;0.004898;0.001913;0;0.0029;0.003914;0.002302;0
22;0;0;0;0.004747;0.010151;0;0;0.002511;0.003449;0;0;0.00255;0;0;0.004506;0;0.002805;0;0.004686;0;0;0;0;0;0;0;0;0.005011;0.001345;0.005811;0.003608;0.003993;0;0.014794;0.002885;0.002334;0.003066;0.004862;0.003637;0;0;0;0;0;0;0.005072;0.002975;0.003319;0;0;0.006765;0.002508;0;0.007561;0.003557;0;0;0.005325;0.002792;0.008463;0.003969;0;0.002438;0.00246;0.005688;0.002982;0;0.002367;0.005357;0;0;0.003881;0;0;0;0.003942;0;0;0;0;0.014754;0;0.00742;0.001815;0;0.002273;0.011741;0.003154;0;0;0.006425;0.002297;0;0.002265;0.004167;0.011688;0;0;0;0.015689;0;0.005596;0.012518;0.012459;0;0;0.005426;0;0.001589;0;0.004548;0.003966;0.009392;0;0;0.004525;0;0;0;0.002801;0.004253;0;0;0.002196;0.002396;0.00403;0;0.001645;0.003055;0.004161;0.003041;0;0;0.001976;0.003357;0.002222;0.004208;0;0.003615;0.004403;0.002567;0.00336;0.003521;0;0.002218;0;0.00263;0.00432;0;0;0.002614;0;0.004927;0.003229;0;0.002478;0;0;0.003463;0.001744;0.002234;0.001907;0.002411;0.002133;0.003417
23;0;0;0.018372;0.007825;0.009739;0.005789;0.002911;0;0.003105;0;0.00265;0.002729;0.004186;0;0.004589;0;0.001952;0;0;0;0;0;0.003552;0;0;0.002076;0;0;0;0.00613;0;0.003878;0;0;0.003579;0.002113;0.002595;0;0;0.002883;0;0;0.006234;0.002636;0;0;0.002708;0;0.002434;0;0;0.001917;0.005414;0.009603;0.004033;0.005547;0;0;0;0;0.00275;0.003418;0.002716;0;0;0;0.003958;0.001835;0;0;0;0;0;0;0.005038;0.003558;0;0;0.011798;0;0;0;0.005123;0.001326;0;0.001922;0.012521;0.003609;0.001724;0;0;0.002173;0;0;0.003926;0.011859;0;0.006353;0;0;0.005546;0;0;0.012898;0;0;0.005456;0.005239;0.001479;0;0.00461;0.003252;0.009002;0.004349;0;0.004308;0.005165;0.001754;0;0.00253;0;0.011076;0.002238;0.001506;0.002102;0;0.000765;0;0.003214;0.002664;0.002732;0.003657;0;0.00163;0.002699;0.003108;0.003374;0;0.002443;0.004071;0;0.002914;0;0.003007;0;0.004525;0.002534;0.004693;0;0.002478;0.002306;0.001733;0.00526;0.001553;0.001808;0.002099;0.00247;0;0.002302;0.001622;0;0.002071;0.002995;0.001299;0
24;0;0;0.012236;0;0;0.004376;0.002968;0;0.002938;0.003208;0;0;0.004383;0.003771;0.00451;0.0294;0.001884;0.005834;0;0;0;0;0;0;0;0.003333;0;0;0;0;0;0;0;0;0;0.002923;0;0.004723;0;0.002651;0;0.006807;0.006538;0.002877;0;0.004687;0.002815;0;0.002952;0.003723;0;0.002566;0;0;0;0.00461;0.004152;0;0;0;0;0;0;0.00335;0;0;0;0;0;0.005325;0;0;0;0.004844;0;0;0;0;0.011388;0;0.015895;0;0.004981;0;0;0.00328;0;0;0.002137;0;0;0.002138;0;0;0;0.010985;0.011811;0.006423;0.002946;0;0.005704;0;0;0;0;0.002443;0.006017;0.005403;0.00203;0;0.004834;0.003663;0.007952;0.003416;0;0.00345;0;0;0.003478;0.002413;0;0;0;0.002349;0.00248;0.003043;0.000892;0;0.002961;0.00314;0;0;0.004579;0;0.003312;0;0.003525;0;0;0.004794;0.002836;0.003154;0.003387;0.003484;0;0.003334;0.00217;0;0;0;0.002606;0.002008;0;0.002148;0.001976;0;0.002401;0;0;0.002171;0;0.002459;0.003435;0.00208;0
25;0.004366;0.002717;0;0.006125;0.008999;0.005968;0;0.002351;0.003037;0.002241;0.001904;0.002836;0.00305;0;0.003632;0;0.002035;0;0.003365;0.003119;0.005361;0.005437;0;0.003405;0.003207;0;0.002638;0;0.001137;0.005004;0.003866;0.003653;0.004726;0.022991;0.003215;0.001978;0.003125;0.003425;0;0;0.00606;0.007091;0.006464;0;0;0;0.001397;0.002944;0.001813;0.004868;0;0.001713;0;0.008777;0;0;0;0.005328;0.002965;0.008783;0.002242;0.003031;0.002126;0.002112;0.005127;0.003252;0;0.001538;0.005723;0.005613;0.004133;0.005162;0;0.004706;0;0.002785;0.005727;0.003173;0.010642;0.013399;0.011578;0.006831;0;0.001024;0.001725;0.002901;0.010289;0.003618;0.002068;0;0.008805;0.001966;0;0.002081;0.003376;0.01099;0;0.005004;0.00295;0;0.004732;0.005004;0;0.012885;0;0;0.004646;0;0;0;0.004191;0.002528;0.01186;0.003731;0.001252;0.003909;0.005065;0;0.003576;0.002285;0.002487;0;0.001667;0.001466;0.002107;0;0.000965;0.001477;0.003306;0.003183;0.002425;0;0.004149;0;0.002469;0.002196;0;0.004161;0.003172;0.003271;0.002672;0.002131;0;0;0.001158;0.005236;0.002354;0.003854;0.003326;0;0;0;0;0.001947;0.001935;0.001352;0.002655;0;0;0.001712;0.002005;0.001436;0;0.001093;0
26;0;0;0.017478;0;0;0.004865;0.001624;0.00244;0.002986;0.002334;0.002014;0.002355;0.004026;0;0.00397;0;0.00218;0.00619;0.004616;0;0.005198;0.005744;0.002809;0;0;0.002641;0;0;0;0.006341;0;0;0.006518;0;0;0.001721;0;0;0.003967;0.002784;0;0;0;0.002648;0.003412;0.004354;0.002383;0.002605;0;0;0;0.001901;0.005007;0.010156;0.004411;0;0.005413;0;0.003268;0;0.002537;0.003903;0.002752;0.002223;0;0;0.004345;0.002303;0;0.005632;0;0;0;0.003941;0.005;0;0;0.003411;0;0.013481;0;0;0.004755;0;0;0.002558;0.011095;0;0.002097;0;0;0.002072;0.004411;0;0.004445;0.00892;0;0;0;0.018045;0.005399;0.006414;0;0;0.003835;0;0;0.005305;0;0;0.004084;0;0.009796;0.003963;0.001211;0.004086;0.004628;0.002144;0.003847;0;0.003551;0.0116;0;0.002119;0.001727;0.003042;0.001018;0;0;0.003186;0.002472;0.003509;0.004679;0.001901;0;0;0.003412;0.004329;0.002559;0.004279;0.002085;0.003034;0.00324;0.002843;0.001855;0.004112;0;0.0048;0.002848;0.002342;0.002182;0.001879;0.005244;0.002768;0.001737;0;0.002297;0.001507;0.002686;0;0.00209;0.00191;0;0.001058;0
27;0;0;0;0;0;0.006004;0.003526;0;0.0037;0;0.00487;0.004473;0;0.004821;0.005493;0.045379;0;0;0.007122;0;0;0.007148;0.004696;0;0;0;0;0;0;0;0;0;0;0;0;0.003952;0;0;0;0.004775;0;0;0.009976;0.003548;0.00429;0;0;0.004272;0;0;0;0.003569;0;0.01292;0;0.006047;0.005907;0;0;0;0;0;0.00423;0.005418;0;0;0;0.003278;0;0;0;0;0;0.005924;0.007394;0;0;0;0;0;0;0;0.007083;0.00304;0.002946;0.004832;0;0;0.00354;0;0;0.004531;0;0;0.006676;0.01263;0;0.010134;0.004163;0;0;0;0;0;0;0.005589;0.007082;0.007934;0.002473;0;0.006111;0.005415;0.010599;0.006038;0;0.004625;0;0.00401;0;0.002992;0;0.018612;0;0.002613;0.00301;0;0.00226;0;0;0.005171;0;0.005483;0.005563;0.003577;0;0.004177;0.005767;0;0;0.007702;0;0.004674;0.004413;0;0;0.005809;0.003571;0.007605;0;0.004281;0.004325;0.002477;0;0.003259;0.002573;0.003805;0.003877;0.003046;0;0.00286;0;0.003105;0;0;0
28;0;0;0.013907;0;0;0.004106;0;0;0.002704;0;0.001006;0;0;0;0.003405;0;0;0.003577;0.002758;0;0;0;0;0;0;0;0;0.005721;0;0.004222;0;0;0;0;0;0.001162;0.002711;0;0.00274;0.001033;0;0;0.004492;0.001278;0.001968;0.003155;0;0.001876;0.001685;0;0;0.001303;0.003999;0.006979;0.003677;0.004303;0.004161;0;0.002298;0;0;0;0.001475;0.001548;0;0;0.001502;0;0;0;0;0.004452;0;0.003665;0;0.002289;0;0;0;0;0.010416;0;0.004759;0;0;0.001864;0;0;0.001406;0;0;0.001452;0;0.00182;0.002483;0.008092;0;0;0.001806;0;0;0;0;0;0;0;0;0.00378;0.001136;0;0.002485;0;0.006787;0.001995;0;0.002678;0;0;0;0;0;0.008428;0;0;0.001586;0.001912;0;0;0;0.002204;0;0.002302;0.0022;0.000917;0;0;0.002471;0.002461;0;0.002896;0;0.001723;0.00156;0;0;0.003012;0.001552;0;0;0.001137;0.001419;0.001028;0.002733;0.00138;0.001044;0.00159;0.001871;0.000994;0.001789;0.001237;0;0.001153;0;0.000631;0
29;0;0;0.024521;0;0.015332;0.006512;0.00403;0;0.005856;0.004358;0;0.005829;0.00627;0.005322;0.006957;0.050936;0.003247;0.01001;0.007607;0;0;0.006693;0.004417;0.004814;0;0.00415;0.003464;0;0.002795;0;0.007155;0;0;0;0;0.004832;0;0.006945;0.004875;0.005187;0;0.009587;0.011193;0.004199;0;0.007439;0.005115;0.004512;0.003576;0.006912;0.011576;0.004087;0.007525;0.016491;0;0.006696;0.00795;0;0.005557;0;0.005928;0;0.005269;0.004952;0.011391;0.005507;0.006151;0.003547;0.008598;0.009564;0;0;0;0.006114;0.007564;0;0.010124;0.00578;0.0188;0.024701;0;0;0.012151;0.002088;0;0;0;0.006576;0.003177;0.010441;0.015824;0.004203;0.007007;0;0.007777;0.020889;0.017384;0.008428;0.005358;0;0.008452;0.009543;0.018944;0.023429;0.007585;0.005991;0.009163;0.008681;0.003067;0;0.007999;0.005496;0;0.00632;0;0.007493;0;0.004462;0.005282;0.003434;0.006604;0.019368;0.002956;0.003768;0.004435;0.005552;0.002016;0.003155;0.004635;0.005749;0.003698;0;0.007105;0.003996;0.005134;0.004698;0.005372;0;0.006578;0.008089;0.004782;0.005371;0;0.004807;0.003504;0;0.004613;0.00888;0.005499;0.004161;0;0.00314;0.008764;0;0.002506;0.003854;0.004245;0.003059;0;0.003357;0;0;0.003752;0;0.004914
30;0;0;0;0;0;0.007672;0.003445;0.002718;0.004414;0;0.002941;0;0;0;0;0;0;0.008328;0.004896;0;0;0.006428;0.003539;0;0;0;0;0;0;0.007066;0;0;0;0;0;0.002534;0;0;0;0;0;0;0.008399;0.002584;0;0;0;0.003802;0;0;0;0.002502;0.00681;0.012533;0;0.006637;0;0;0;0;0.00388;0.005707;0.003651;0.004258;0;0;0.004922;0.002292;0;0;0;0;0;0.005021;0;0.004909;0;0;0.013454;0;0.01826;0;0.008588;0;0;0.004409;0;0;0;0;0;0.002976;0;0;0.005074;0;0;0;0.003008;0;0;0.008066;0;0;0;0;0;0;0;0;0.005935;0.004791;0.015945;0.005254;0;0.005422;0;0.003049;0;0.00347;0;0;0;0;0.003267;0;0;0;0;0.004183;0;0;0.004863;0;0;0;0.004258;0.006448;0.00459;0.0058;0;0;0.00343;0.00352;0;0.005392;0.002944;0;0;0.002762;0.002457;0.001985;0.005359;0.002771;0.002108;0;0;0;0;0.002233;0;0.00238;0;0.002172;0
31;0;0;0.017643;0.007804;0;0.005669;0.002954;0.002533;0.003847;0.003142;0.003344;0.003881;0;0.003845;0.004432;0;0;0.005588;0.005347;0;0.005912;0.005902;0.00313;0.003716;0;0;0.003075;0;0.001903;0.00641;0.00464;0;0.006532;0;0;0.002649;0.004242;0;0;0.003974;0;0.007556;0.007481;0.003369;0.003233;0;0.003378;0.003532;0.003063;0.005127;0;0.002846;0;0;0;0.004723;0.003774;0.006322;0.003403;0;0;0.004174;0.002615;0.002791;0;0;0.004165;0;0.005924;0;0;0;0;0.004223;0;0.004223;0;0.003968;0.010423;0;0.016763;0.006975;0.008155;0;0;0;0.013755;0.003534;0.002145;0.007292;0;0.003204;0;0.003141;0.005633;0.014275;0;0.005978;0.003221;0;0.006345;0.005983;0;0;0.005099;0.00333;0;0.005864;0.002032;0.003765;0.005636;0.002923;0.012479;0.004075;0.001767;0.004564;0.006022;0.002591;0;0.002363;0.004285;0;0.002464;0;0.002507;0;0.001617;0;0;0.003392;0;0.004261;0.004173;0.002461;0.003383;0.003285;0.004376;0.005587;0.003912;0.00533;0.00278;0;0.003839;0.00297;0.002127;0.005698;0.002905;0.005512;0.003501;0;0.002291;0.001681;0.005526;0;0.002211;0.003011;0.002905;0.00205;0.003298;0;0.002373;0.002506;0.003603;0.001938;0
32;0;0;0.023834;0;0.013091;0.006255;0;0;0.00514;0;0.004386;0.004358;0;0.005178;0;0.046652;0.003487;0.008151;0.00714;0.004597;0;0.005756;0;0;0;0.004506;0;0;0.001835;0.00994;0.006732;0;0;0;0;0;0.005037;0;0.005321;0.005075;0;0;0.009209;0.003805;0.003715;0;0;0;0.004306;0.005593;0.009649;0.003794;0.005776;0;0;0.005785;0.005504;0;0;0;0;0;0;0.004271;0;0.005399;0;0;0;0;0;0;0;0.006427;0.007047;0.005561;0.009501;0.004824;0;0.019926;0;0.007857;0.010609;0.002526;0.004253;0;0;0.006098;0.003022;0.009815;0;0.004382;0;0.004627;0.006643;0.017626;0;0.007791;0.003961;0;0;0.00862;0;0;0;0.005355;0.008324;0.007789;0.002898;0.00501;0.006499;0;0.015405;0.005668;0;0.005524;0.008491;0.00351;0;0.003688;0.005923;0.017688;0;0.003052;0.003146;0;0.001851;0.003539;0.005344;0.004031;0;0;0.005921;0.003756;0.004816;0.004057;0.005639;0;0.005023;0.006841;0.003859;0;0.004168;0.004581;0;0.005687;0.004503;0.00788;0.005471;0;0.004158;0.002542;0;0.003703;0.002715;0.004289;0.004237;0;0.00552;0.003335;0.003985;0.003526;0.00377;0.002585;0.004385
33;0;0;0.061121;0;0;0.016344;0.010076;0;0.010849;0.011353;0;0.014761;0.015404;0.013721;0.014485;0.110539;0;0.019669;0;0;0;0;0;0;0;0.011921;0;0;0;0;0;0;0;0;0;0.010794;0;0;0;0.011759;0;0;0.024497;0.010594;0;0.015445;0.012676;0;0;0.012885;0;0.010566;0;0;0;0.013252;0.014786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01711;0;0;0;0;0.042865;0;0;0;0.017762;0;0.011811;0.011782;0;0;0.007251;0;0;0;0;0;0.016219;0.035684;0;0;0.010904;0;0;0;0;0;0;0.013773;0.023048;0.019838;0.007726;0;0.01775;0.013985;0.025733;0.016105;0;0.013259;0;0;0;0.007647;0;0.055743;0;0.007115;0.007468;0;0.004059;0;0;0.012413;0;0.015031;0.014662;0;0;0;0.014483;0.021642;0;0.020037;0;0.012081;0.012338;0.012518;0;0.013368;0.009725;0;0;0;0.010029;0.006957;0.02273;0.010179;0.007328;0;0.011679;0;0;0.007559;0;0.008482;0;0.006511;0
34;0;0;0;0;0;0.005418;0.002817;0.002425;0.003514;0;0.00299;0.002928;0;0.002874;0.004198;0;0.002472;0;0;0;0;0;0.002644;0;0;0.003048;0;0;0;0.00581;0;0;0;0;0;0.002267;0;0;0;0;0;0;0.006434;0.002509;0.002576;0;0.002834;0.002878;0;0.005099;0;0.001655;0;0.010993;0;0;0.004745;0;0;0;0;0;0.002863;0.003411;0;0;0.004216;0.002231;0;0;0;0;0;0;0;0.004059;0;0;0;0;0;0;0.007347;0;0;0.003176;0;0;0.001563;0;0;0;0;0;0.004493;0.012661;0;0.005974;0.003354;0;0.006304;0;0;0;0;0.002925;0;0.005312;0.00103;0;0;0.003326;0.009565;0.004386;0;0.004342;0;0.001777;0;0.002441;0.003623;0;0;0.001892;0.001909;0;0.00093;0;0;0.003705;0;0.003153;0.004044;0;0;0.003218;0.003898;0.00455;0.003359;0.004103;0;0;0.002875;0.003031;0;0.004584;0.0028;0;0;0.002469;0.002713;0.001024;0.005472;0.002287;0.001719;0;0.0024;0.001163;0.003285;0.001858;0;0.001891;0;0.001423;0
35;0.005471;0;0.016331;0.007557;0.008436;0.004987;0.002068;0.002055;0.003089;0.002716;0.001581;0;0.002939;0;0.003456;0.030633;0.001315;0.005944;0.003548;0;0.004726;0.005317;0.003192;0.002718;0.003754;0.002663;0.002226;0.00705;0.000712;0.005077;0.003314;0.003452;0.006084;0;0.002297;0;0.003242;0.004334;0;0.002549;0;0.005448;0.004624;0.002026;0.00239;0.004166;0.001854;0.002167;0.001876;0;0;0.00126;0.004739;0.010656;0.003833;0.004212;0.005758;0.005779;0.002919;0.008746;0.002887;0.00344;0.001986;0;0;0.002747;0.003472;0.002052;0.005958;0.006161;0.005495;0.00564;0;0.00347;0.004769;0;0.005762;0.002516;0.01067;0.013411;0.012814;0.005224;0.007665;0.001046;0.002261;0.002399;0;0.002631;0.001624;0.007134;0;0.001491;0;0.002045;0.003187;0.011821;0.008237;0.004749;0.002702;0.016957;0.005056;0.005744;0.011275;0.011368;0.002482;0;0;0.005184;0.001001;0.002029;0.003545;0.003873;0;0;0.001025;0.003186;0;0.002172;0.002693;0.001681;0.002919;0.010507;0;0.001634;0.001964;0.002762;0.000491;0;0.003238;0.002759;0.001676;0.003212;0.004336;0.001483;0.002;0.001878;0.002539;0.004039;0.002787;0.00337;0.00162;0.00231;0.002566;0.001558;0.001339;0.00437;0.001767;0.003112;0.002427;0.002025;0.001687;0;0.003664;0.002358;0.00107;0.002013;0;0.001077;0.002549;0.001287;0.001544;0;0.002575;0.001074;0.002345
36;0;0;0.016995;0;0;0.005703;0.002938;0;0.003393;0.002573;0.00288;0.003857;0.003626;0;0.004205;0.030681;0.00237;0.006446;0.005544;0;0.006144;0.004543;0.002622;0.003395;0;0.003309;0;0.00756;0.001759;0;0.005331;0.003539;0.006163;0;0.004028;0.002239;0;0.005212;0.003315;0.003011;0;0.007646;0.007608;0.002834;0.003031;0.005215;0.002697;0.002766;0;0.004828;0;0.002402;0.005086;0.011602;0.006051;0.005322;0.004754;0.005558;0.003712;0;0;0;0.003078;0;0;0;0.004334;0.00283;0.006244;0.006643;0;0;0;0.005418;0.004498;0;0;0.003843;0.009976;0;0;0.008546;0.006746;0.001638;0.001876;0;0;0.004282;0.002355;0.007515;0;0.002069;0;0;0.005289;0.010652;0.009335;0.007566;0.003047;0;0.006371;0.00691;0;0;0.004614;0.003542;0.005404;0.004384;0.001824;0.003271;0.005853;0.005025;0.010967;0.0048;0.001635;0.00424;0.005635;0.002276;0.003295;0.001635;0.004685;0.012535;0.002048;0.002306;0.002565;0.003376;0.001277;0;0.003063;0.003455;0.002765;0.003077;0.005142;0.002275;0.002302;0.003055;0.003588;0.004717;0.003343;0;0.002861;0.002977;0.00368;0.002995;0.002146;0.00579;0.002614;0.005765;0.003303;0.003124;0.002108;0.001488;0.004728;0.002333;0.002061;0.002141;0.002555;0.002214;0.003841;0.001859;0.002865;0.002614;0.002657;0.001451;0.002876
37;0;0;0;0.009487;0;0.007571;0.003654;0.002544;0.003834;0.003786;0.003505;0.003729;0.005631;0.004015;0.006138;0;0.002873;0;0.00641;0.004466;0;0;0.004841;0;0.004766;0;0;0;0;0.007549;0;0;0.008373;0;0;0.003466;0;0;0;0.003911;0;0;0.008965;0.002999;0.004374;0;0.003053;0.003707;0.003586;0;0;0.003119;0;0;0;0.007038;0.007257;0;0;0;0;0.004972;0;0.004642;0;0;0.005638;0.003243;0;0;0;0;0;0.006486;0;0;0;0;0;0;0.019389;0;0.007657;0.002147;0;0.003491;0;0;0.002559;0;0;0;0;0;0;0.013971;0;0;0;0;0;0;0;0;0;0;0;0;0.001764;0;0.006558;0.00449;0.009186;0;0;0.004974;0;0.003141;0;0;0.005383;0.016551;0;0.003006;0.001986;0;0;0;0;0.004428;0;0;0.005242;0.00305;0;0.003774;0.004999;0;0;0.005927;0;0;0.00436;0;0;0.005858;0.003846;0;0;0;0.003205;0.002607;0.007529;0.002446;0.00221;0;0;0.002412;0;0.002836;0;0.00208;0;0.001765;0
38;0;0;0;0.009119;0.011887;0.006454;0;0.003013;0.003389;0;0.003331;0.003714;0.004512;0;0.004221;0;0;0;0;0;0;0;0.003812;0;0;0.002752;0.003401;0;0;0;0.005394;0;0.006671;0;0;0.002287;0;0;0;0.003428;0.008212;0;0;0.00348;0.002994;0;0.002736;0;0;0;0;0.002775;0;0;0.005661;0;0;0;0;0;0;0;0.002607;0.002804;0;0;0.004498;0.002815;0.007415;0;0;0;0;0;0;0;0;0;0.012416;0;0;0;0.007277;0;0;0.003007;0;0.004342;0.002429;0.008451;0;0.002197;0;0.003116;0.004541;0.013493;0.012474;0.006679;0.003366;0;0.006593;0;0;0;0.00411;0;0;0.006914;0;0;0.005556;0.003764;0.010459;0.004594;0.001534;0.003841;0;0.002265;0;0.00241;0;0.015049;0;0.002311;0.002808;0;0.001552;0;0;0.004618;0;0;0.004159;0.00205;0;0.00229;0.004478;0.005463;0.003851;0.004934;0;0.003299;0.003547;0;0;0.005192;0.003232;0.005331;0;0;0.003042;0.001907;0;0;0.002467;0;0.002826;0.001617;0.003325;0.001596;0.002666;0.002835;0;0.001339;0
39;0.005609;0.003799;0.01989;0.008209;0.01095;0;0.001656;0.001816;0;0;0;0.002826;0.004122;0.002846;0.004829;0.036626;0;0.006816;0.004341;0.003677;0.005166;0.004855;0.003286;0.002774;0.00462;0.003184;0.00301;0;0.001377;0.006085;0.004129;0;0.007183;0.030664;0.002274;0;0.003547;0.005085;0;0;0.007776;0.008136;0.005389;0.002711;0.002715;0.004905;0.002611;0.002371;0.002719;0.005225;0.006665;0.00181;0.005918;0.010095;0;0.006555;0.005995;0;0.003195;0.009829;0.003065;0.004548;0.002737;0.002964;0.008372;0.002569;0.004595;0.002116;0.006248;0;0.007128;0.006736;0.001973;0.005198;0.005656;0.003609;0.006089;0.003557;0.011086;0.013284;0.016386;0.00903;0.009889;0.001515;0.002187;0.002757;0.010683;0.003663;0;0.007599;0.010253;0.001926;0.0039;0;0;0;0.011265;0.005564;0.003035;0;0.006652;0.006521;0.013744;0.012178;0;0;0.00399;0.00639;0.001857;0.002512;0.005029;0.00434;0;0;0.001018;0;0.004949;0.002117;0.003489;0.001985;0.004216;0.013228;0;0.002463;0.002558;0.003609;0.000912;0.001812;0.00324;0;0.002001;0.003582;0;0.002052;0.002942;0.002767;0.003852;0.004812;0.00327;0;0.002682;0.002836;0.003183;0.0022;0.001951;0.0059;0;0.00398;0.003056;0.002443;0;0.001282;0.004926;0.002604;0.001738;0.002423;0.002947;0.001266;0.003063;0.001464;0.00166;0.001728;0.002681;0.001548;0.00323
40;0;0;0.032388;0;0.016607;0.009934;0.004275;0;0.005695;0.004942;0;0;0;0;0.007977;0.051596;0.004041;0.009944;0;0;0;0.009892;0;0;0;0;0;0;0;0;0.007453;0;0;0;0;0.002797;0;0;0.006837;0.004463;0;0.012748;0.009621;0;0;0;0;0;0;0.00722;0;0.003563;0;0;0;0.008217;0.008236;0;0;0;0;0;0.004025;0.005009;0;0;0;0;0;0;0;0;0;0.007851;0;0;0;0;0;0;0.028526;0;0.01197;0.002922;0;0.00506;0;0;0.003212;0;0;0;0;0.004911;0;0.021902;0.018206;0.008862;0.005591;0;0.010073;0.011343;0;0;0;0.005578;0.00952;0;0.002741;0;0.008729;0.007088;0.023594;0.006289;0;0;0;0;0.005978;0.003622;0;0.022639;0;0.003747;0.00405;0;0.002001;0.003363;0.005241;0.005561;0;0.005996;0.006558;0;0.005537;0.005301;0.006522;0.008181;0.006262;0.00708;0;0.004666;0.004526;0.004427;0.002624;0.009211;0.004343;0;0.004969;0;0.004041;0.003153;0.008916;0;0.003339;0.004632;0;0;0.005535;0.003403;0;0.003291;0.004943;0.002273;0
41;0;0.004357;0;0;0;0;0;0.003885;0.004887;0;0.004569;0.005265;0;0.005866;0.006137;0;0.003676;0;0.006087;0.005728;0.009322;0;0;0;0.006527;0;0;0;0;0.010625;0;0.006332;0.010073;0;0;0.004244;0;0;0;0.004668;0.012719;0;0;0.003886;0.004384;0;0;0.004284;0;0;0;0.00383;0;0.016184;0;0;0;0;0;0;0;0;0;0.004769;0.009188;0;0;0.003359;0;0;0;0.009726;0;0.007572;0;0.006382;0;0;0.018561;0;0.025665;0;0.010973;0.002053;0;0.00518;0;0;0.003241;0;0;0.003532;0;0;0.006174;0.017605;0;0.010706;0.005186;0;0;0;0;0;0;0.006586;0.00875;0;0.00255;0;0.007113;0.004302;0.012185;0.007207;0;0.006242;0;0;0;0.004169;0.007091;0;0;0.003796;0.003769;0;0.002282;0;0;0.006423;0;0;0.006608;0.0035;0;0.004813;0;0;0.006422;0.008881;0;0;0.004957;0;0;0.006983;0.003601;0;0;0;0;0;0;0.003817;0.003268;0;0.004075;0;0;0.00297;0;0.00321;0;0;0
