;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164
10;0.003185;0;0.021623;0;0.013655;0.008409;0;0.002589;0;0.003384;0;0.004043;0;0.003455;0.00593;0.043054;0.00281;0.007782;0.004605;0.002517;0;0.005675;0;0.003554;0.003141;0.003693;0.002353;0;0.001337;0.006133;0.003776;0;0;0;0.003602;0.003079;0;0.003774;0.004308;0.003284;0;0.007642;0.006815;0.003449;0.004741;0.005053;0.003319;0.003144;0.002967;0.006291;0.005995;0.002967;0.006152;0.01261;0;0.007769;0.007704;0.006085;0.00427;0.005544;0;0;0.003423;0;0;0.002611;0.006818;0.002574;0.007204;0;0;0.003712;0.001778;0.005147;0.005533;0.004413;0.005967;0.002695;0.015751;0;0.018474;0;0;0;0;0.003355;0;0.003028;0.00152;0.007429;0;0.00288;0.003386;0.003449;0.004874;0;0.011622;0.008071;0.003257;0.019499;0.006016;0.005568;0.010378;0.010736;0;0.004337;0.006284;0.006948;0.001298;0;0.005718;0.004135;0;0.005328;0.000826;0;0;0.001933;0.003857;0.002556;0.00398;0.012432;0.001556;0;0.002952;0;0;0.001641;0;0;0.002302;0.002586;0.004477;0.00213;0.002973;0;0.004102;0.00573;0.003719;0.005488;0.002022;0;0.003572;0.002729;0.001951;0.006201;0.003205;0.004118;0.003261;0.001619;0.003488;0;0.006089;0;0.002833;0.002419;0;0;0.003671;0.002811;0.00227;0.002677;0.003959;0.0021;0.002487
11;0;0.001969;0.028069;0.004005;0.015591;0.010552;0.002553;0.002626;0.003946;0.003767;0.00343;0;0.006077;0.003563;0.006231;0;0;0;0.003731;0.002609;0.005856;0.00768;0.003807;0.003324;0.0035;0.004606;0.002898;0.005157;0.001133;0;0;0.003492;0.008063;0;0;0;0;0.005252;0.004418;0.0036;0.006374;0.007383;0.008055;0.003602;0;0.005232;0.003557;0.002976;0.004028;0;0.007839;0.001841;0.006925;0.012418;0;0.011425;0.010248;0;0.004458;0;0;0.004693;0.003267;0.004343;0;0;0.008723;0.00213;0;0.008108;0.003529;0.005736;0.002203;0.005124;0.007504;0;0.008027;0.004296;0.017995;0.018216;0.020898;0.007368;0.012414;0.002026;0.003036;0;0;0.003903;0.002929;0;0;0.003139;0.004323;0.003805;0.005439;0.016192;0.013927;0.009621;0;0;0.007553;0.006696;0.014329;0;0.004745;0.004453;0.007583;0.007372;0.002459;0.003614;0.005832;0;0.018796;0.004276;0.001882;0.004328;0.006321;0;0.004024;0.003116;0.005776;0.015593;0.001762;0.002889;0.003034;0.004352;0.001073;0.002064;0.003453;0;0;0.003198;0;0;0.003055;0.002853;0.003479;0;0.004242;0.003901;0;0.002848;0.004448;0.003782;0.001743;0.006942;0.003356;0.004339;0.003443;0.002792;0.003974;0.002281;0.006022;0.002619;0.002269;0.002004;0.003708;0.002151;0.003435;0.00288;0;0.003195;0.003712;0.001609;0
12;0;0.001309;0.02487;0.003232;0;0.006683;0.002848;0;0.005054;0.002863;0.004468;0.004352;0;0.004518;0.005863;0.045544;0.003414;0.006088;0;0;0;0.007184;0;0.003515;0.002718;0.004269;0.002299;0;0;0.005786;0.005648;0;0;0;0.003324;0.003208;0;0.0049;0.003617;0.003994;0;0.006638;0.009148;0.003562;0;0;0.004129;0;0.002967;0.005879;0.008027;0.003543;0.005905;0.013377;0.004866;0.006895;0.007714;0.007033;0;0;0;0;0.004448;0;0;0;0;0;0.006898;0;0.003565;0.004405;0;0.00407;0.007129;0.00377;0.005642;0.004209;0.016624;0;0.020559;0.007456;0;0;0;0.004815;0;0.003796;0.003049;0;0;0.003623;0;0.002971;0;0.019058;0.013906;0.010058;0.004324;0;0;0.006148;0.011701;0;0.006187;0.005333;0.008037;0;0.002412;0;0.007489;0.005222;0;0.005782;0.002577;0;0;0.004205;0;0;0.005646;0.014621;0.002281;0;0.003375;0.004362;0.001932;0.002839;0.00436;0.005201;0;0.004072;0.00506;0.003037;0.003253;0;0;0;0.005397;0.005689;0.002754;0;0.002569;0;0;0.006515;0.004125;0;0.004485;0;0.003454;0.002533;0.008084;0;0.00277;0.003318;0.005874;0;0;0.003461;0.003389;0.002785;0.003475;0;0.003869
13;0.003451;0.001745;0.023576;0.003168;0;0;0;0.002126;0.002846;0.003976;0.003037;0.003212;0.004624;0;0.005235;0;0.002324;0.006163;0.004426;0.001612;0.005141;0;0.004995;0.003043;0.002092;0.003826;0.002824;0.003724;0.001667;0.005063;0.004273;0.002792;0.005782;0.01492;0.002376;0.002747;0;0.004713;0.003266;0.003156;0.005256;0.007588;0;0.003475;0.004673;0.00462;0.003249;0.002605;0.003857;0.006893;0.006111;0.002723;0;0.011458;0.004037;0.006678;0;0.00635;0.00382;0.004912;0.002919;0.00466;0.002852;0;0.004057;0.001849;0;0.002615;0.007086;0.005794;0.002584;0.003567;0.001843;0;0.006826;0.003067;0.005382;0.003752;0.013488;0.016609;0.017396;0.006605;0.008766;0.00166;0;0.003127;0.007964;0.002621;0;0.007506;0;0.002089;0.003354;0.003478;0.004724;0.017049;0.010857;0;0.003508;0.015591;0.005864;0.005668;0.012518;0.009764;0.003881;0;0.005284;0;0.002493;0.003821;0.005115;0.004117;0.012485;0.005715;0.001474;0.004124;0.006083;0.002478;0.002216;0.002558;0;0.012795;0.001984;0.002314;0.003147;0;0.000655;0;0.0023;0.003976;0.001929;0.003409;0.004952;0;0.002436;0.002403;0;0.005043;0;0.005427;0.003011;0.003179;0.004186;0.002876;0;0.005925;0.003202;0.005476;0;0.001782;0.003598;0.001847;0.005564;0.003349;0.002102;0.002552;0;0.002215;0.003217;0;0.002503;0.003003;0.002461;0.001566;0.002782
14;0.002391;0.001626;0.02132;0.002326;0.011919;0.007362;0.00369;0.003542;0.005256;0.003669;0.005224;0.005337;0.005719;0.00382;0;0.055019;0.00392;0.008235;0;0.002509;0.005157;0;0.006357;0.004866;0.002427;0.004319;0.004363;0.003563;0.001989;0;0.005919;0.003126;0.006294;0.011846;0.003364;0.00449;0.005121;0.005082;0.005747;0.005403;0.006852;0.007457;0.007768;0.004156;0.005419;0.00474;0.006063;0.003773;0.003776;0.005484;0.007358;0.003966;0.007861;0.009295;0;0.007424;0;0.007313;0.003383;0.003691;0.002372;0.005639;0.004814;0.00628;0.00494;0.003436;0;0.003324;0;0.005929;0.002945;0.005251;0.002291;0.006915;0.008208;0.005768;0.006884;0.004417;0.01805;0.014521;0.017241;0;0.010912;0.002463;0.002686;0.003508;0.011657;0.003764;0.003502;0.006675;0.006059;0.002903;0.00367;0.003394;0.007803;0.018929;0.01498;0.011614;0.004859;0.015356;0.008222;0;0.014349;0.012228;0.007145;0.006676;0.008868;0.009983;0.00373;0.005568;0.008201;0.005638;0.011537;0.007318;0.002229;0.004428;0.008072;0.005613;0.004925;0.004026;0.007261;0.02005;0.002185;0.002921;0.004295;0.003542;0.002016;0.002789;0.003433;0.005734;0.003168;0.005006;0.004813;0.002985;0.003886;0.004168;0.005574;0.008957;0.005423;0.007386;0.004055;0.005269;0.003489;0.004387;0.002615;0.007042;0.004424;0.006838;0;0.003191;0;0.002301;0.007953;0.003532;0.003503;0.003231;0.005833;0;0.003868;0.002833;0.002801;0.004366;0.005092;0.003172;0.002773
15;0.015735;0;0;0.013872;0.062294;0;0.014267;0.013807;0.020203;0;0.0185;0.023512;0.02513;0;0.0296;0;0.015342;0.036401;0.022967;0;0.023526;0;0;0;0.014333;0.022823;0;0.020035;0.01183;0.031339;0;0.018498;0.033556;0.064131;0;0.016368;0.020848;0;0;0.022045;0.032123;0;0;0.020056;0;0;0.021186;0.01603;0.017664;0;0;0.016202;0;0.061046;0.026517;0;0;0;0;0.021425;0.015516;0.021357;0.02206;0.022991;0.025161;0;0;0.014869;0;0.031675;0.01583;0.026918;0;0.031692;0;0.023711;0;0;0;0;0.098519;0;0.04978;0.011187;0.011522;0.018358;0.056746;0;0.014135;0.039285;0.030918;0.015922;0;0.019223;0.028498;0.083438;0;0;0.020288;0.102162;0;0;0;0.071175;0;0;0.036794;0;0.011937;0.023124;0.03261;0.023073;0.063895;0;0.007994;0.024591;0.036052;0;0;0.015705;0;0;0;0.013477;0.018856;0;0.007159;0;0;0;0.014161;0;0.024435;0.013544;0;0.014935;0.022457;0.036345;0.025564;0;0.018221;0;0;0.019264;0.012393;0.03316;0.016123;0.031704;0.020732;0.013822;0.017244;0;0;0.016912;0.01591;0;0.024858;0.011112;0;0.015581;0;0.014085;0;0.010353;0
16;0.002718;0.001539;0.022784;0.003196;0.010971;0.008571;0.00144;0.001875;0;0;0;0.002488;0.004026;0.003216;0.004403;0.036265;0;0.004477;0;0.001363;0;0.004128;0.003751;0.002274;0.002305;0.003589;0.001993;0.003108;0;0.005015;0.004258;0.003158;0.005262;0.017173;0.002574;0;0.001982;0.003957;0.00364;0.002488;0.004804;0.006895;0.00564;0.002175;0.004017;0.004807;0.002693;0;0.002277;0.005182;0.004791;0;0.005681;0.011951;0.004935;0.0071;0.005556;0.004837;0.00247;0.00443;0.002356;0.004035;0.003164;0;0.004782;0.001965;0.005621;0.001559;0;0.006068;0.001834;0.003595;0;0.004524;0;0.004233;0.006427;0.002969;0.01259;0.014942;0.013826;0.006279;0.010509;0.001966;0.002578;0.002584;0.01026;0.003286;0.002193;0.006671;0.004964;0.001983;0;0.00183;0.003827;0;0.011445;0.006016;0;0;0.005151;0.004905;0.009888;0.008937;0;0;0;0.006388;0;0;0.004569;0.003681;0;0.005194;0.001506;0.003731;0;0.002227;0.002774;0.001926;0.004326;0;0.001935;0;0.002399;0.0036;0;0.001699;0;0.002144;0.002043;0.002316;0.004589;0.002096;0.002501;0.002106;0.003035;0.005418;0.002838;0.0047;0.002294;0.002834;0.002264;0.002518;0.001653;0.005317;0.002406;0.003673;0.002926;0.001586;0.002013;0;0.004351;0.003411;0.002417;0.00211;0;0.001648;0.002654;0.002093;0.002467;0;0.003173;0;0.002938
17;0.004586;0.002307;0;0;0;0;0.003873;0.003246;0.005492;0;0.004211;0.006088;0.006988;0.005959;0.007655;0;0.004363;0;0.005205;0.002927;0.007172;0;0.006065;0;0;0.005803;0.003448;0;0;0;0;0;0;0;0.004208;0.00366;0.005487;0;0;0.004771;0.009049;0;0.01063;0.00408;0.005571;0;0.004956;0.003333;0;0;0;0.003594;0;0.013508;0.00734;0.01106;0.010922;0;0;0;0.004056;0.006194;0.005006;0.004968;0;0;0;0.003586;0.008402;0;0;0;0;0.007562;0.006472;0.006145;0;0;0.021259;0;0;0;0.010831;0.002518;0.002544;0.004462;0;0;0;0;0;0.004016;0;0.004929;0.007808;0.018679;0;0.012512;0;0;0.009687;0;0;0;0.006795;0.00565;0;0.010766;0;0.005438;0.008033;0.005849;0.012942;0.007573;0.002585;0.004627;0.0088;0;0;0.003868;0.007333;0;0;0.002829;0.003893;0.004503;0.001854;0.003167;0.004511;0.006498;0;0.004159;0.006131;0.003247;0.005002;0.003643;0.005892;0;0;0.008398;0.003976;0.005198;0.00531;0.004548;0;0.008307;0.003114;0.008191;0.0055;0;0.004864;0.003109;0.008512;0.003891;0;0.003402;0;0.002795;0.004951;0;0.003802;0.003907;0.004791;0.002827;0.004681
18;0.00267;0.002403;0.026367;0.004091;0.014965;0;0;0;0.003416;0.003948;0.004094;0;0;0.004157;0.006432;0.050687;0.003401;0.006619;0;0;0;0.007063;0.005262;0.004941;0;0.004145;0.002644;0.005079;0.002134;0.006429;0.005143;0.003532;0.007157;0;0;0.00323;0.005142;0.004383;0.004108;0.003838;0;0.008799;0;0.004243;0.005907;0.00385;0.004462;0.004186;0.0047;0.007437;0.006435;0.003587;0.008494;0;0.005549;0.010672;0.006636;0.006482;0;0;0;0;0.003308;0.004023;0;0.003232;0.008513;0;0.006963;0.006168;0;0;0;0.006255;0.007911;0.005241;0.006606;0.0033;0;0.018672;0.019316;0.007954;0.010085;0;0;0.00375;0;0;0.003021;0.00978;0.008022;0.003148;0.003726;0.003247;0.005684;0.019003;0.012226;0.010727;0.003396;0;0.007725;0.004686;0;0;0.004812;0.004452;0;0.006786;0.002907;0.004077;0.00795;0;0.014256;0.006045;0.00205;0.005679;0.00721;0.003217;0;0.003785;0.007332;0.017338;0.002129;0.002909;0.003995;0.003815;0.001312;0.00213;0.003818;0.00579;0.00267;0.004616;0.006048;0;0.002926;0.003472;0;0.007053;0.004541;0.005972;0.002773;0.004993;0.003694;0.003736;0.00217;0.006517;0.003093;0.005829;0;0.002821;0.004333;0.002116;0.0081;0.004481;0.003066;0.003513;0.003992;0;0;0.003716;0.003281;0.002228;0.003706;0.001644;0.003331
19;0;0;0.006546;0;0.005092;0.00283;0.001778;0.001519;0.002039;0.00232;0;0;0;0.002246;0.002234;0.014715;0.0015;0.00376;0;0;0;0.002849;0;0.002317;0;0.001847;0.001306;0;0;0;0.00283;0;0;0;0;0;0;0.002125;0.002699;0.002345;0;0.002631;0;0.00158;0.001739;0.002435;0.001972;0;0;0.0021;0.004113;0.001571;0.0018;0.005504;0;0.003172;0.002473;0.003065;0;0;0;0;0.001527;0.002211;0;0.002181;0;0;0.002392;0;0;0;0;0.001902;0;0;0.002964;0.002106;0.006599;0;0;0;0.003549;0.001278;0;0.002059;0;0;0.001294;0;0;0;0;0;0;0.006716;0.005846;0.003742;0.001516;0;0.003434;0.002876;0;0;0;0.002603;0.003881;0.002853;0.001482;0;0.003099;0.001873;0;0.002763;0;0;0.003616;0;0.002541;0.001383;0.003314;0.007566;0.001152;0.002091;0.001774;0;0.000593;0.001231;0.001231;0.001492;0;0.00186;0.002186;0.001524;0.001548;0.001131;0.002346;0.003195;0.003094;0.002916;0.001366;0.002862;0.001547;0.001547;0.000713;0.00339;0.001351;0.003355;0;0.000828;0.001791;0.001527;0.002392;0.001619;0.001384;0;0.002113;0;0.00191;0;0;0.002076;0.002539;0.001494;0.001631
20;0;0;0.020298;0;0;0.007707;0;0;0.00518;0.004168;0;0;0;0.00491;0.005246;0.041729;0.003607;0;0;0;0;0.005027;0;0.004812;0;0.004343;0.003246;0;0.002501;0;0.006052;0.004039;0;0;0;0.003382;0;0.004921;0.005622;0.003574;0;0.008484;0.008294;0.003304;0;0;0.003374;0;0;0.006897;0.007312;0.004022;0.005758;0;0;0.007874;0.009023;0.007583;0;0;0;0;0.004213;0.004773;0;0;0;0;0.007651;0;0;0.004908;0;0.005329;0.007304;0.004817;0.005902;0.004015;0.017072;0.019208;0;0.008243;0;0;0;0.004759;0;0;0.003373;0.008911;0;0.003665;0.003227;0.004065;0;0.019074;0.013657;0.008672;0;0;0.008893;0.006254;0.014511;0;0;0.006056;0.006792;0;0.002956;0;0.006319;0.004551;0;0.006363;0.002071;0;0;0;0.005048;0.003254;0.007316;0;0.003473;0;0.00448;0;0;0.002658;0;0.004535;0;0.004896;0.004966;0;0;0;0;0;0.005721;0.006617;0.003982;0;0.004108;0.003927;0;0;0;0;0.003999;0;0.003666;0.003489;0;0.004462;0.003243;0;0;0;0;0.004137;0.002972;0.003826;0;0;0.004069
21;0.003322;0.002012;0;0.002347;0.013131;0.0105;0.002779;0.003721;0.004775;0.00461;0.003978;0.005534;0.005915;0;0.006859;0;0.003596;0.0079;0.004365;0.00203;0.004615;0;0.005926;0.005015;0.002957;0.004604;0;0.003715;0.003048;0.008538;0;0.00478;0.007177;0.013017;0.004763;0.003772;0.005679;0;0;0;0.006085;0;0.009217;0;0.006878;0;0.003714;0.003346;0.004296;0;0;0.002968;0;0;0.006488;0;0.0103;0;0;0.003571;0;0.00513;0.004546;0;0.006281;0.004271;0.010144;0.003179;0.009019;0.007099;0.002751;0.006405;0.002071;0;0.009208;0.005568;0;0;0.021129;0.018973;0.023037;0;0.010846;0.002715;0.002489;0.004448;0.01275;0.004249;0.00328;0.010132;0.006301;0;0;0.005109;0.006801;0.020194;0;0.011061;0.005242;0.024741;0.009186;0;0;0.012991;0;0.006154;0.007825;0;0.00329;0;0.007859;0.005124;0.020093;0.007702;0;0;0;0.005016;0;0.003996;0.008712;0;0;0.002903;0.004008;0;0.001591;0.0022;0;0.005021;0;0;0.005069;0;0.003485;0.00444;0.00611;0;0.006323;0.008146;0.004787;0.005526;0.00507;0.004242;0.002752;0.006903;0.004298;0.007134;0.005502;0.002854;0.0052;0;0.006803;0.004145;0.003856;0.004064;0;0.003207;0;0.003104;0.00279;0;0.005325;0;0
22;0.004101;0;0;0.00358;0;0.010365;0.002119;0.003148;0.004025;0.003892;0.004196;0.004626;0;0;0.006369;0;0.00407;0;0.006282;0;0;0;0;0.004725;0.003466;0;0;0;0.00275;0.005367;0.005867;0.003501;0;0.012045;0.003612;0.002971;0.0037;0.006317;0.00485;0.003611;0;0;0;0.004194;0;0.005237;0.004939;0.003485;0;0;0.007131;0.003684;0;0.01097;0.005474;0;0;0.008386;0;0.005904;0;0;0.003722;0.004298;0;0.003966;0;0.002692;0;0;0;0.005561;0;0;0.0074;0.004572;0;0;0.018782;0.01825;0;0;0.009716;0;0;0.003864;0.010936;0.003293;0;0.008182;0.006696;0.003134;0;0.003882;0.005809;0.017179;0;0;0.004881;0.015921;0.008356;0;0.013183;0.012901;0;0;0;0;0;0;0;0.005092;0.013701;0.007312;0.002164;0.00427;0.00674;0.003782;0.003427;0.003517;0.007414;0;0.002686;0;0.003761;0.004692;0.001973;0.002389;0.003776;0.005262;0.002447;0.004006;0;0.002646;0;0.003365;0.004093;0.007523;0.004735;0.006397;0.004235;0.004551;0.004509;0;0.00271;0.007314;0.003458;0.006835;0.004293;0.002983;0.003912;0.002365;0.006608;0.004392;0;0.002415;0;0;0.005019;0.003594;0.002596;0;0.003533;0.002226;0.003449
23;0.00316;0;0;0;0;0.008506;0.002079;0.00224;0.003763;0.003127;0.002709;0.004308;0.004915;0.004135;0.005221;0.045845;0.003083;0;0.004404;0.002709;0.005114;0;0.004219;0;0.003055;0;0.003507;0;0;0;0;0;0.005707;0;0.003338;0;0;0;0;0.003114;0;0;0.006694;0.004131;0.003887;0;0;0.001764;0.003999;0;0;0.002917;0;0.010231;0.004093;0;0.007687;0;0.004409;0;0;0.004279;0.002566;0.0029;0.004359;0.003589;0.007175;0.002692;0;0.006515;0;0;0;0.004996;0;0.004645;0;0;0;0;0.015555;0.007378;0.009634;0.001452;0.001836;0.002538;0.012193;0.002614;0.00253;0;0;0.002562;0;0;0.004643;0.012488;0;0;0.003412;0;0.007455;0;0;0.011907;0.004759;0;0.006695;0.008338;0.001484;0;0.004691;0.003107;0.009964;0.005378;0;0.003936;0.005709;0.00356;0.004458;0.002898;0.004628;0.015452;0.002533;0.002521;0.002541;0.004369;0;0;0;0.003208;0.002293;0.003558;0.004288;0.002116;0.003234;0.002602;0.003162;0.006442;0.004625;0.006197;0.003618;0.002654;0.003043;0.003875;0.002103;0.005782;0.001938;0.005165;0;0.002186;0.00366;0.001965;0.006272;0.00327;0.002856;0;0;0.002067;0;0.002342;0.002752;0.002704;0.003624;0.002125;0
24;0;0;0.010267;0;0;0.004009;0.001326;0.001365;0;0;0.002725;0;0.002608;0.002796;0.002351;0.026872;0.002412;0.003801;0;0;0;0;0;0;0;0.002528;0.002035;0;0.001418;0;0.00277;0;0;0;0;0.002378;0;0;0;0.002056;0;0;0;0.001519;0.002927;0.002873;0.001886;0;0;0.003265;0;0;0.004009;0;0;0.003972;0.003673;0;0;0;0;0;0.002175;0.002269;0;0;0;0;0.003518;0;0;0;0;0.003277;0;0;0;0;0.008692;0;0;0.004426;0.004995;0.000914;0.001913;0.002352;0;0;0.002071;0;0;0.001668;0;0.002793;0.003519;0.006781;0;0.00562;0.002586;0;0.004776;0;0;0;0;0.002313;0.003701;0.004568;0.001496;0;0;0.001649;0.004748;0.003716;0;0;0;0.002606;0;0.00139;0.003457;0.007865;0;0.001791;0.001416;0;0.000936;0;0;0.003022;0;0.002641;0.001682;0;0.001914;0.001734;0;0.003442;0;0.002755;0.001993;0.003047;0.001597;0;0;0.002485;0.002014;0.003695;0;0;0.001511;0.00067;0.00299;0.00244;0.001488;0.002301;0.002669;0;0.00278;0;0;0.001101;0;0.001655;0
25;0.004085;0.001418;0.023958;0.001719;0.011484;0;0;0.002024;0.003835;0;0.003283;0.003334;0.005788;0.003463;0.005049;0.048975;0.002332;0;0.00377;0.001555;0.006016;0.0071;0.004947;0.004199;0.002398;0;0.003323;0.00401;0.002086;0;0.005479;0.003022;0.005018;0.013926;0.002265;0.002806;0.003618;0;0.005261;0.003319;0.005588;0.007183;0.007566;0;0;0.004332;0.003571;0.002389;0.003836;0.007329;0.006574;0.002424;0.006249;0;0.004769;0;0.007823;0.006551;0.002609;0.00472;0;0.005073;0.004131;0.003947;0.005082;0.002118;0.008239;0;0.005682;0.006206;0.002786;0;0.002366;0;0.006438;0.003412;0.00705;0;0.016427;0.016404;0.018285;0.007044;0.0094;0.002039;0.002879;0.003657;0.009488;0.003637;0.001837;0.008599;0.007618;0.002604;0.003562;0;0;0.018151;0.013176;0.007874;0.003865;0.019542;0.006673;0.006427;0;0.013617;0.004495;0.004864;0.007035;0;0.002326;0.003223;0.005737;0.005646;0.010851;0.006145;0.001527;0.004528;0.005737;0;0.003;0.003092;0.005489;0.015123;0.002315;0.001601;0.003041;0.004672;0.00143;0.002156;0.002084;0;0.002301;0.003991;0.005471;0.002011;0.003916;0.002396;0.003754;0.006545;0.005381;0.005941;0.002965;0.00401;0.003844;0.002907;0.002272;0.005311;0.002938;0.004691;0.004494;0.002008;0.003727;0.002697;0.007138;0.003872;0.003248;0.003116;0.005269;0;0.002901;0.002072;0.001633;0.002883;0.003613;0.001967;0.003469
26;0.002323;0.001358;0;0.001582;0.011098;0;0.001806;0.001536;0.003032;0.002867;0.002402;0.002571;0.002996;0.00345;0.004275;0;0.001718;0;0.004155;0.001606;0.003779;0.005451;0;0;0.001964;0.003419;0;0.002485;0.001917;0.004603;0;0;0.005679;0.013568;0.002794;0.002839;0.003596;0;0.004042;0.002098;0.004904;0;0.006609;0.002818;0.004546;0.00418;0.003151;0.002385;0;0;0;0;0;0.010604;0.002666;0.007049;0.006929;0;0.004079;0.004226;0.002386;0.002541;0.003266;0.00278;0.00362;0.002916;0.006032;0.002632;0;0;0.003161;0;0.001773;0.005278;0;0;0;0;0;0.012215;0.013657;0.005241;0.008199;0.001475;0.001388;0.003207;0.008396;0.002858;0.002312;0.006807;0.006128;0.001675;0;0.002545;0.005311;0.011362;0;0.0074;0.002117;0.015053;0.005372;0;0;0.010561;0.003636;0.004231;0;0;0.001615;0.003208;0.005845;0.003883;0.012862;0.004374;0;0.003612;0.005379;0;0.003729;0.002362;0;0.012185;0;0.001594;0.003192;0.003255;0.00124;0.002155;0.003412;0.003773;0.002332;0.002703;0.002959;0.001618;0.002741;0.001701;0.003858;0;0.004216;0;0.002784;0;0.003797;0;0.001411;0.005558;0.002405;0.004069;0.002797;0.001939;0.002813;0.002026;0.005416;0.002761;0.002694;0.00146;0.003312;0.001857;0.003024;0.002631;0.002283;0.001522;0.002676;0.001291;0
27;0;0;0.019702;0;0;0.004948;0.001779;0.002037;0.00339;0.003756;0.00422;0.003853;0;0.003408;0.003491;0.034344;0.001742;0;0;0;0;0.004262;0;0;0;0.003527;0.002462;0;0;0;0.004736;0;0;0;0;0.002668;0.00406;0;0;0.003741;0;0;0.007515;0.003188;0.003375;0;0.003541;0.002842;0;0;0;0.002908;0;0.009832;0;0.00561;0.005419;0;0;0;0;0;0.003576;0.004545;0;0;0.006539;0.002943;0;0;0;0;0;0.003635;0.004631;0;0;0;0.011281;0;0;0.006762;0.0077;0.002372;0.002269;0;0;0;0.002389;0;0;0;0;0.003097;0.004623;0.009124;0;0.007546;0.002856;0;0.006018;0.005233;0;0;0;0.003355;0.005726;0.006804;0.002176;0.004452;0.00486;0.003565;0.009431;0.005927;0.002024;0.004047;0;0;0;0.001945;0.004529;0;0.00222;0.002784;0.002928;0;0.001421;0;0.002988;0.003763;0;0;0.004295;0.002784;0;0;0.003827;0;0.0051;0.004694;0.003444;0;0.004067;0.003578;0.002366;0.004334;0.003072;0;0;0;0.002829;0.002028;0;0;0.003161;0;0.003622;0;0.004044;0.002431;0;0.001855;0;0;0
28;0;0.001294;0.016325;0;0.008354;0.005969;0.001096;0.001881;0.002499;0.002283;0.001565;0.001772;0.003778;0.002402;0.004378;0;0;0.004591;0;0.001693;0.003176;0.004154;0.002798;0;0;0.002356;0;0;0;0.004383;0;0.002445;0;0;0;0.001589;0.002873;0;0;0.002012;0;0.005595;0.005178;0.002046;0.003118;0.003384;0.002362;0;0.002354;0.005637;0;0.000912;0.00465;0.008007;0.003821;0.006324;0.005977;0;0;0;0.001372;0.002737;0.001635;0.001658;0;0;0.005406;0.001958;0;0;0;0;0;0.003324;0;0.003157;0;0.002338;0;0.010402;0.011377;0;0.008362;0.001121;0;0;0;0;0.001717;0;0;0.001344;0;0.001935;0.003838;0.010961;0;0.004563;0.002715;0;0;0;0;0;0;0.003313;0;0.005028;0.001236;0;0.00333;0.00298;0.005714;0.004132;0.000705;0.002832;0;0.001758;0;0.001934;0.003639;0.008941;0;0;0;0.002585;0;0.001481;0.002017;0.001476;0;0;0.003123;0.001388;0.002186;0;0;0.003493;0.003155;0.003018;0.001474;0;0.002315;0;0.001633;0.004646;0.002117;0.003007;0;0.001265;0;0.000932;0.004207;0;0.002092;0.001269;0.002605;0.001709;0;0.001355;0.001802;0.001709;0.002464;0.000846;0
29;0;0;0.029393;0;0.014583;0.01043;0.004259;0.003636;0;0.004819;0;0.005507;0;0.004822;0.006328;0.061869;0.004719;0.009711;0;0;0;0.007982;0.006639;0.005425;0;0.005552;0.003514;0;0.00225;0;0.00644;0;0;0;0;0.00404;0.004575;0.005522;0;0;0;0;0.011049;0.005294;0.007032;0.007085;0;0;0.00525;0.009593;0.008177;0.004178;0.008034;0;0;0.009293;0.008969;0.007973;0;0;0;0.006324;0.00489;0.006287;0;0.004744;0.010473;0.003549;0.008676;0;0;0.006297;0;0;0.007923;0.006753;0.008694;0.005089;0;0;0.024245;0;0.014936;0;0;0;0;0.004274;0.00366;0.010454;0;0.002847;0.005152;0.003203;0;0.021891;0.017141;0.011566;0.004932;0;0;0;0.017704;0;0.007541;0.006884;0.010825;0.009615;0;0;0.009483;0;0.019495;0.007419;0.002405;0.006024;0;0;0.006053;0.004447;0.009024;0.020529;0.002912;0.003997;0.004398;0.005929;0.002257;0.003469;0.005519;0.0057;0;0.004918;0.006165;0.003481;0.00523;0;0.004272;0.007517;0.005922;0.008107;0;0.006349;0.006006;0;0.002707;0.008744;0;0.008911;0.005927;0;0.005535;0.00235;0.009883;0.005636;0.003485;0.00383;0.005775;0;0.006;0.003105;0.003757;0;0.004714;0.003599;0.003435
