;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230
48;0.003168;0.004846;0.002682;0;0.010158;0;0;0.004604;0;0.006551;0.004243;0.007204;0.003561;0.002096;0.001958;0.002947;0.003654;0;0.002835;0.004292;0.007805;0.003061;0.002236;0;0.003407;0.002024;0.006512;0;0.007526;0.048812;0.001665;0;0.001452;0.005254;0;0.002611;0.00216;0.008351;0.002829;0.005044;0.004764;0.001689;0.003289;0.001844;0.00832;0.00282;0.004184;0.003651;0;0.004344;0.003821;0.003404;0.003225;0;0.00307;0.005258;0.001985;0.004867;0.002929;0.004081;0.004996;0.010571;0;0.003872;0.002859;0.002417;0.004161;0.007685;0.00245;0.004307;0.002483;0.002308;0.003331;0.002478;0;0.008303;0.004897;0;0.004268;0.004245;0;0.004192;0;0;0.00845;0.005649;0.003764;0.004981;0.003135;0.006356;0.007929;0.001931;0.001784;0;0.002033;0.002342;0.002748;0.002601;0.002868;0.002274;0;0.003978;0.006315;0.002853;0;0.004389;0;0.00276;0.008863;0.008148;0.004895;0.009283;0.005331;0;0.003818;0.001941;0.002532;0.005821;0;0.002135;0.002238;0;0.001672;0.003128;0.014473;0.016103;0;0.003666;0.005559;0.008152;0;0.006707;0.00308;0.008492;0;0.001981;0;0;0.012989;0;0.003787;0.002737;0.003254;0.003274;0.002003;0.001425;0.001318;0.001685;0;0.002212;0.004768;0.002521;0.002583;0;0.002331;0.001469;0.001615;0.002152;0.001611;0.002314;0.003288;0.002173;0.00385;0;0.002214;0.00175;0.001986;0.001437;0;0.002218;0.003496;0.002473;0.002545;0.001373;0.001379;0.004259;0.001942;0.002673;0.001885;0.002788;0.00362;0;0.002044;0;0.00228;0.009198;0.001225;0.001506;0.002619;0;0;0.002916;0.002098;0.001852;0.003115;0.001612;0.004662;0.002305;0.002126;0;0.002514;0.001951;0;0.00293;0.002181;0.004782;0.001321;0.00171;0.000822;0.002475;0.002154;0.004823;0.001745;0.001673;0.001257;0;0.00373;0.001812;0.002911;0.006454;0.002601;0.00185;0.001859;0.001335;0.003442;0.00211;0.001509;0.002784;0.002407;0.003307;0.00274
49;0.004862;0;0;0.005993;0.015909;0.012961;0.026344;0;0.006592;0.009517;0.005666;0.008731;0;0.002328;0.002416;0.004029;0.003417;0.009457;0;0;0.011289;0;0.002402;0.004877;0;0.00262;0.010265;0.007693;0.00891;0;0.00223;0.002876;0.001982;0.006896;0;0.00397;0.003397;0.011259;0.003907;0;0.006023;0;0.005865;0.003336;0.012333;0.003113;0;0.004939;0.003461;0;0.005751;0.003594;0;0.004268;0;0.00616;0.003441;0;0;0;0.005848;0;0;0;0;0.003508;0.006719;0;0;0.004708;0.003267;0;0;0;0;0.011355;0.006473;0.004787;0;0.007369;0;0;0;0.010564;0;0.007528;0;0;0.004551;0.00752;0;0.002944;0.002049;0.005966;0.003153;0;0.003848;0.003218;0.004305;0.003804;0.008243;0;0.010125;0;0.007836;0.006611;0;0;0.012661;0.009702;0.006983;0;0.007467;0;0;0.002551;0.002587;0;0.004206;0.003544;0.003385;0;0.002716;0.005316;0.017193;0.021245;0.007193;0.005111;0.007911;0.010331;0.00697;0;0.005057;0;0.004348;0.002091;0;0.005947;0.019801;0.009036;0;0.003494;0.003932;0.004024;0.002448;0.001936;0.002295;0.002104;0.0033;0.002985;0;0.003215;0.004937;0.00343;0.003661;0.002386;0.002677;0.001556;0.002564;0.003298;0.004076;0.00303;0;0.010655;0.00268;0.002499;0;0.002377;0.006487;0.002811;0.004702;0.002724;0;0.002301;0.002323;0.004847;0;0.003815;0.002711;0.002862;0.003393;0.003337;0.002613;0.001453;0.002219;0;0.001908;0.00309;0.003825;0.003484;0.003549;0;0.00169;0;0.003794;0.001996;0.005686;0.003298;0.003089;0.004658;0.003449;0.003109;0.002385;0.00489;0.002069;0.005615;0.002987;0.002217;0.000962;0.002858;0.002004;0.004897;0.003048;0;0.002119;0.00242;0;0.00223;0.002792;0.007926;0;0.001862;0.003056;0.002254;0;0;0.002382;0.003801;0.002961;0;0.003205
50;0.004782;0.00655;0.003521;0.005051;0.014221;0;0.022809;0.005978;0;0.006634;0.004978;0.008471;0.004196;0.003072;0.002386;0;0.004932;0.009173;0;0;0;0.003856;0.002062;0.005769;0;0.002435;0.009751;0.007627;0.009603;0.061443;0.002216;0;0.002475;0;0.005472;0.003949;0.003204;0.010035;0.003914;0.006525;0.006449;0;0.005606;0.002868;0.011185;0.003337;0.005528;0.005225;0.003252;0.004704;0;0.003666;0.004434;0;0.00293;0;0.003492;0;0.004298;0.005002;0.005617;0.014266;0.004774;0.005038;0.005023;0.003241;0.005664;0.008438;0.003873;0.005279;0.00338;0.002468;0.003945;0.003427;0.009769;0.008256;0.006689;0.005017;0;0.006685;0.003554;0.004983;0.011041;0.008112;0.010471;0.007143;0;0.006098;0.00491;0.007556;0.010968;0.002324;0.003031;0.003585;0.003497;0.003998;0.003984;0.004025;0.003257;0.004618;0;0.004243;0.007844;0.004017;0.0072;0.006639;0;0.003466;0.012108;0.009082;0.007671;0.01058;0.006766;0.002822;0.005238;0.00248;0.003764;0.006461;0.004687;0.003383;0.003202;0.003393;0;0.003961;0.019766;0.021991;0.007443;0.004482;0.006269;0.010489;0.007435;0.008821;0.004531;0.010902;0.004832;0.002664;0.004407;0.004372;0.01543;0.008352;0.004607;0.003046;0.004812;0.004213;0.001954;0.002498;0.002155;0.002951;0.003019;0.002191;0.005516;0.004305;0.00347;0.002741;0.00336;0.002405;0.002928;0.002225;0.001896;0;0;0.003011;0.00473;0.009701;0.002703;0.003352;0.002936;0.002357;0.006319;0.002905;0.005619;0.002732;0.003086;0.002588;0.002441;0.00456;0.002561;0.003551;0.003424;0.002832;0.004278;0.002649;0.003253;0.001727;0.002623;0.010557;0;0.002771;0.003377;0;0.003534;0.003916;0.002127;0.002567;0.004446;0.002141;0.006234;0.002707;0.002648;0;0.004531;0.003316;0.001893;0.005462;0.003224;0.006769;0.003093;0.003379;0.001114;0.00359;0.002589;0.006419;0.003112;0.002309;0.00202;0.002998;0.005887;0.003145;0.002305;0.009789;0.003576;0.002147;0;0;0.004303;0.003284;0.002891;0;0.003464;0.004083;0.003814
51;0;0.005904;0.002308;0.004912;0.010951;0;0.015468;0.00498;0.00303;0;0.003798;0.006626;0.004499;0.002598;0;0;0.003492;0.00701;0.002745;0.004359;0.005697;0;0.001666;0.004324;0.002877;0.001754;0;0.005256;0;0;0;0.001827;0.002019;0;0.005032;0.002892;0.001905;0.007396;0.002594;0.004873;0;0.00252;0.003882;0.002739;0.007895;0;0.00392;0;0;0.004366;0.004824;0;0;0.00332;0.003236;0.003442;0.002706;0.004046;0.003257;0.004111;0.003842;0.012052;0.003302;0.003848;0.003324;0.002772;0.004183;0.007733;0;0;0.003241;0.002151;0.003671;0;0.00787;0.007026;0.004548;0.003507;0.00281;0;0.003169;0.004494;0.007869;0.007539;0;0;0.002908;0;0.002742;0.004919;0.007656;0.00244;0.002441;0.003074;0.002365;0.002531;0.002875;0.002955;0.00362;0.002087;0.006336;0.004073;0;0.002869;0.006593;0;0.00312;0;0;0;0.005268;0;0.005116;0;0;0.002166;0;0.005228;0.003722;0.002806;0.0028;0.002659;0.001941;0.004608;0.013831;0.016421;0;0.004473;0.006112;0.007914;0;0;0.003836;0.008538;0.003942;0.001859;0;0;0.012009;0.006678;0.00401;0.002981;0;0.003479;0;0.001501;0;0.001822;0.002294;0.001891;0.00472;0.002902;0.002903;0.002184;0;0.001917;0.002723;0.001922;0;0.002157;0.003561;0.002412;0.003638;0;0.001948;0.002467;0.00147;0.001775;0;0.002285;0.003837;0.001864;0.002142;0.002091;0;0.004585;0.002392;0.003142;0.002335;0;0.002719;0.002598;0.00252;0.001267;0.002211;0.009268;0.001719;0.002222;0.003503;0;0;0;0;0.001932;0;0.001408;0.0055;0.001222;0.002358;0.003934;0;0.002264;0.002059;0.003722;0.001952;0;0.001338;0;0.001088;0.001997;0;0.003612;0.001862;0.002247;0.001174;0;0.005094;0;0.00305;0.007682;0.002932;0.001296;0.001763;0.001706;0;0.002429;0.001755;0;0.002427;0.00372;0.00236
52;0.003812;0;0;0;0.01372;0;0;0;0;0;0.004344;0;0;0;0.001984;0.00387;0;0.007528;0;0.004164;0;0;0.001919;0;0;0.00163;0;0;0.009023;0;0.002379;0.002381;0.002344;0;0;0.003771;0.002988;0;0;0;0;0.002453;0;0;0.009829;0;0.003437;0.002522;0.002653;0;0.004249;0;0;0;0;0.00539;0.003611;0;0;0.005157;0.004736;0;0.004252;0.004925;0;0.002581;0;0.009057;0;0.003897;0.002908;0;0.003563;0;0;0;0;0.0036;0;0.006433;0.003938;0.004766;0.010926;0;0;0;0.004314;0;0.003414;0;0.009504;0;0.002099;0;0;0;0.003331;0.002655;0;0;0;0;0;0.003855;0.006796;0;0;0.002855;0;0.009585;0;0.011355;0.006575;0;0;0;0.002736;0;0;0;0;0.002418;0.002693;0.004234;0.014877;0;0.005921;0.005004;0;0.008697;0.00555;0;0.004043;0.009346;0.004309;0.001905;0.003666;0;0.013365;0;0;0.003096;0.004168;0;0.001673;0.001193;0.00183;0.001754;0.001899;0.002665;0;0.002936;0.003761;0.003162;0;0;0.002917;0.002239;0.001544;0.003017;0;0;0.004163;0.010202;0.002213;0.001456;0;0;0;0;0.003867;0.002138;0.00323;0.00227;0.001763;0.004785;0.002663;0;0.002383;0.002408;0.003714;0.00202;0;0.001769;0.002779;0;0.00125;0.002528;0.003555;0.00304;0.003631;0.003723;0.001878;0;0;0;0.005268;0.002835;0.002375;0.004549;0.003694;0.002439;0;0.004222;0.002382;0;0.002239;0.002016;0.001365;0.002396;0;0.005073;0.002129;0.002504;0.001708;0.002569;0;0;0.002757;0;0.003373;0;0.002262;0.001839;0;0.001853;0.001702;0.003615;0.002558;0;0.002403
53;0;0;0.002781;0;0;0;0;0;0.004792;0;0.00466;0;0;0.001578;0;0.002965;0.004307;0.007814;0;0.004983;0;0;0.001854;0;0;0.001957;0.008033;0;0;0;0;0;0;0.006246;0;0.003926;0.002548;0;0;0;0;0.002832;0;0;0.008057;0.003244;0.00505;0.003168;0;0;0.004054;0.003298;0;0;0;0.005283;0.002753;0;0;0;0.005535;0;0.003726;0.004937;0;0;0;0.008713;0.002965;0.004111;0.002442;0.00206;0;0;0;0.007445;0.005417;0.004212;0;0;0.003596;0;0;0.008758;0;0;0;0;0;0.006763;0;0.002772;0.002837;0.00406;0;0.003441;0.003243;0.003487;0.003777;0.003421;0.007557;0;0;0;0;0;0;0.002827;0;0;0;0;0.005421;0;0.004015;0;0.002912;0;0.003417;0.003178;0.003334;0;0.00202;0.003731;0.014486;0;0.006391;0;0;0.009091;0.005343;0;0.0046;0.009955;0.004501;0;0.004082;0.004337;0.014273;0.007353;0;0.002286;0.003924;0.003308;0.001613;0.002333;0.001948;0.001891;0.002659;0.002523;0;0.002504;0.004094;0.00219;0;0.002471;0;0;0.002383;0.002077;0.003714;0;0;0;0;0.002628;0.002603;0.001502;0;0;0;0.002647;0;0.002479;0;0;0;0;0.002173;0.002779;0.003279;0.002462;0.00247;0.001293;0.002537;0;0.001724;0.00254;0.003115;0;0;0.003431;0.002444;0;0.003071;0.001643;0.00538;0.003034;0.00236;0.003231;0.003369;0.002395;0.00264;0.004428;0.002009;0.004936;0.00217;0.002364;0.00096;0;0.001661;0;0.00259;0.001958;0.001831;0.002866;0;0.001924;0.002065;0.007679;0.003262;0.002334;0.002383;0.001968;0;0;0.00229;0.003839;0;0.003548;0.002296
54;0.004037;0;0.002717;0;0;0;0;0;0.005088;0;0;0.00777;0;0.001995;0.001972;0.003456;0.00475;0;0.003186;0.003742;0;0;0.001497;0;0;0;0.008438;0;0.008897;0;0;0.002742;0;0;0;0.003426;0.002922;0.009166;0;0;0.005902;0.002368;0;0.003112;0.009056;0.002947;0.005067;0;0.003295;0.004836;0.004399;0.003664;0.004383;0;0;0.004493;0;0.00511;0;0;0.005172;0;0.004233;0.004749;0;0;0;0;0;0.00506;0.002686;0.001815;0.00395;0.003127;0;0;0.004312;0.003895;0;0;0.003481;0;0.010567;0;0;0;0.004093;0;0.003119;0;0;0;0.002654;0.004724;0;0.003633;0.00356;0.002849;0.003688;0.003391;0;0;0;0;0.007001;0.005972;0;0.002754;0;0;0.005478;0;0.00608;0;0;0.00276;0;0;0.003828;0;0.003225;0.002894;0.00227;0;0.015375;0;0.006949;0;0.006972;0.007506;0.005879;0;0.004127;0;0.004812;0.001812;0.003205;0.004718;0.015536;0.006466;0;0.002574;0.003235;0.003264;0.002116;0.001906;0;0.002057;0.00303;0.002044;0.0053;0.002405;0.003284;0.00303;0;0;0;0.002287;0.002178;0.002741;0.004166;0;0.003879;0;0.002569;0;0;0.002283;0.005811;0.002842;0.004739;0.002207;0.002146;0.002332;0.00202;0.004961;0.002006;0;0.002987;0.003144;0.003245;0.002567;0;0.001296;0.002658;0;0.001525;0.002723;0.002721;0.00276;0;0.003109;0.002228;0.002524;0.003591;0;0.005124;0;0.002122;0.003837;0.003494;0.002621;0.002555;0;0.002189;0.004749;0.002434;0.002452;0.001296;0;0.002278;0.004975;0.002683;0.001558;0.0016;0.002742;0;0.002183;0.002843;0.008306;0.003635;0.00203;0.001852;0.00162;0;0;0.002065;0.003157;0.00283;0.004115;0.002981
55;0;0;0.00312;0.006797;0.01426;0.013513;0.026069;0;0;0.010325;0.006228;0.009787;0;0;0;0.005024;0.005282;0;0.003697;0.00566;0.012203;0;0.002109;0.006475;0.005015;0.002039;0.010729;0.007254;0.010968;0;0.002505;0.003352;0.002701;0.00745;0.007073;0.003841;0.002482;0.011915;0;0.006694;0.00739;0.00353;0.00613;0.003928;0.009866;0;0.004168;0.004431;0.004052;0.005729;0;0.004048;0;0.004884;0.004682;0;0.003388;0;0.003365;0.005588;0.00692;0.014388;0.004624;0.005348;0.005088;0.00277;0.006329;0.011692;0.003617;0.005337;0.003743;0.002416;0.004975;0.003923;0.010486;0.011368;0.007849;0.005392;0.006224;0.00589;0.005411;0.005226;0.011404;0.00984;0.011953;0;0.004295;0.006621;0.005181;0.008463;0.011252;0.003021;0.003026;0.005813;0.002779;0.004381;0.004674;0.003453;0.00442;0.005075;0.008679;0.005052;0;0.004464;0.007843;0.007954;0;0.003181;0;0.012393;0;0.013976;0.007501;0;0;0.002996;0.003499;0.00789;0.004387;0.003733;0.003241;0.003684;0;0;0.019518;0.022944;0.008234;0.006319;0.008703;0;0.006614;0;0;0.012868;0.005564;0.002977;0;0.005976;0.020031;0.010268;0;0.003246;0.005269;0.004409;0.00191;0.002695;0.002325;0.002756;0.003085;0.003267;0.006679;0.0034;0;0.003421;0.002867;0.002341;0.003639;0.002027;0.00306;0.003214;0.004896;0;0.004362;0.010877;0;0.003162;0.00245;0.0026;0;0.002971;0.005477;0.002643;0.003553;0.002353;0.00257;0.006522;0;0.00455;0.003139;0.004183;0.004598;0.002383;0.003048;0.002035;0.002098;0;0.001418;0.003092;0.004204;0.003851;0.004238;0;0;0.00317;0.004354;0;0.006282;0.003347;0.003507;0.005785;0.003922;0.003479;0.003274;0.004964;0.002296;0.005978;0.002943;0.003308;0.002055;0.002734;0.003126;0.006829;0.002372;0.002752;0.002291;0.003189;0.005815;0.002395;0.003404;0.010131;0.003909;0.002861;0.003248;0.001933;0.003981;0.003069;0.003272;0.004047;0.003196;0;0.003304
56;0.003388;0.005666;0;0;0.012313;0;0.019487;0.003621;0.005035;0;0.002661;0.006197;0.004817;0.001598;0.001441;0;0.004134;0;0;0.004297;0.009447;0.003193;0.001659;0.003288;0.0028;0.001716;0;0.005982;0.00664;0;0;0.002522;0.001041;0.005742;0.005708;0;0.001795;0.007761;0;0;0.005121;0.00251;0.00459;0.002228;0.009429;0.003079;0;0;0.003227;0.00394;0.003632;0;0.003282;0;0.003327;0.004949;0;0.004462;0;0.00448;0;0;0.003635;0;0.003145;0.002079;0.00476;0.007948;0.002652;0.00431;0.002612;0.0018;0;0.002701;0;0.007634;0.005559;0.0038;0.003404;0.004272;0.00347;0.004413;0;0.006586;0;0.006537;0.002714;0.00606;0;0.004717;0.00869;0;0.002106;0;0.002609;0.003106;0;0;0.003246;0.002971;0.00686;0.003538;0;0.002633;0.005754;0;0.002799;0.002678;0;0.007706;0;0.01021;0.005165;0.002163;0;0.001784;0.002034;0.005137;0.002391;0.001858;0.002099;0.002434;0.001954;0.003605;0.014146;0.016565;0.005534;0.003393;0.006609;0.007998;0.005283;0.007443;0.002872;0.007439;0.003376;0;0.003235;0.004712;0.014724;0;0;0.002038;0.003271;0.003542;0.001789;0.001284;0.0017;0;0.001916;0.002051;0.004458;0;0.002986;0.002587;0.00217;0;0.00263;0.001432;0;0.001479;0.003209;0.002718;0.002984;0;0.00178;0.002515;0.001479;0.001727;0.005712;0.001498;0.003324;0;0.002117;0.001842;0;0.004095;0.00217;0.00257;0.001809;0.002811;0.002677;0.002237;0.001542;0.000854;0.002513;0.007996;0.00122;0;0.002922;0.002165;0.002865;0.002571;0.001515;0.001438;0.003267;0.00145;0.003709;0;0.002407;0;0.002478;0.001754;0.002199;0.0024;0.002083;0.00472;0.002304;0.002549;0.00106;0.00245;0.00153;0.004153;0.001497;0.001256;0.001287;0.001901;0.003838;0.001617;0.002549;0.006726;0.002927;0;0.001777;0.001497;0.00284;0.00209;0.002052;0.00266;0;0;0
57;0;0.006709;0;0.00645;0;0.013771;0.0264;0;0;0.009452;0.005882;0;0.005424;0.003443;0.002123;0.004542;0.005549;0;0.003701;0.006171;0;0.004164;0.002618;0;0.005104;0.002012;0.010709;0.008591;0.011064;0;0.00254;0.002941;0.002466;0.008395;0.007363;0.004493;0.003359;0.012486;0.00374;0.006538;0.007064;0.003152;0.006242;0.003657;0.012615;0;0.00521;0.005507;0.004139;0;0.006675;0.004614;0;0.00485;0.004877;0.005896;0.003515;0;0.003679;0.005397;0.007057;0;0;0.005936;0.005414;0.003585;0.005659;0;0.003645;0;0.004408;0.002977;0.004686;0.003076;0.011882;0.010298;0;0;0.004845;0.006572;0.005345;0.005114;0.011074;0.011007;0;0;0.005118;0.006742;0;0.007057;0.012142;0.00358;0.002599;0.005696;0.003695;0.004023;0.003789;0.004516;0;0.00453;0;0.004926;0.008167;0.00304;0.008394;0.006833;0.004611;0.003496;0.013152;0.012226;0.007209;0.015179;0.007067;0.003743;0.004104;0.003324;0.003418;0;0.004917;0.003588;0.003792;0.002591;0.002525;0.005576;0.017999;0.022162;0.007118;0.005524;0.009406;0.010588;0;0;0.004961;0.011492;0.003966;0.002661;0.004242;0.006947;0.019546;0.009445;0;0.004255;0;0.004697;0.002447;0.002748;0.001779;0.002061;0.003072;0.003244;0.006426;0;0.004836;0.003545;0.002679;0;0.003323;0.002724;0.002725;0;0.0052;0.003336;0.00426;0.011542;0.003063;0.002857;0;0.001889;0.006907;0.00327;0.005427;0;0.003835;0;0.002409;0.005835;0.002636;0.003864;0.00283;0.003231;0.004222;0.002806;0.003216;0.001647;0.002458;0.013612;0.002087;0.002876;0.004785;0.003018;0;0.003878;0.002679;0.002887;0.004386;0.002194;0.007412;0.003454;0.002474;0.005744;0.00358;0.003689;0.002634;0.005556;0.003477;0;0.002204;0.002643;0.001632;0.003376;0.002815;0.007296;0.002788;0.002422;0;0.002869;0.006914;0.002814;0.0036;0;0.00398;0.002442;0.003304;0;0.004142;0.003208;0;0.004763;0;0.005096;0
58;0.004255;0;0.002956;0;0;0;0;0;0.004772;0;0;0.006643;0;0.001903;0.002015;0;0.004317;0.007145;0;0.003732;0;0;0.002155;0;0;0.00211;0;0.006357;0;0;0;0.0025;0.001874;0.005436;0.004706;0.003817;0;0.008666;0.003131;0;0;0.002583;0;0.002415;0;0.002523;0;0.004219;0.003014;0;0.004031;0.003042;0;0;0.00294;0.003829;0.003169;0.005015;0;0;0;0;0;0.004049;0;0.002298;0;0.008285;0;0;0.00252;0;0;0;0;0.007693;0.003987;0.004113;0;0;0.003826;0;0.009742;0.007626;0;0;0;0;0;0.005474;0;0.00272;0.002228;0;0;0.003044;0.002623;0.002863;0.003031;0.003664;0.005852;0;0;0.002972;0;0.005353;0;0.00277;0.009771;0.008971;0;0;0.004625;0;0.003947;0;0.002357;0;0.003206;0.002413;0;0;0.002118;0.00402;0.011549;0;0.005343;0.004641;0.006827;0.007925;0.004722;0;0.003844;0;0.004245;0.001649;0.002958;0.004244;0.012774;0.006029;0;0.002976;0.002508;0;0;0.00204;0.001582;0.001989;0.002612;0.001879;0.004217;0;0.00328;0.002881;0.002922;0.002042;0.002738;0;0;0.002042;0;0.002405;0;0.00856;0;0;0.0018;0.001749;0.006198;0;0;0.001832;0;0.002316;0.001691;0.004516;0.002087;0;0.002807;0.002581;0.002365;0.002121;0;0;0.001758;0;0.00163;0.001658;0.002087;0.002818;0.002976;0;0.001961;0.001878;0.003008;0.001485;0;0.002897;0.001959;0.002885;0.002257;0.002051;0;0;0.0026;0;0.002316;0.002202;0.000975;0.002768;0.001396;0.004342;0;0.001832;0.001611;0.002288;0;0.001995;0.002275;0.005794;0.003098;0.001707;0.001307;0.0012;0.003413;0;0.00246;0.002201;0.002676;0;0
59;0.00454;0;0;0;0.014396;0;0;0;0.004516;0;0.004716;0;0.005171;0.00167;0.00269;0.003397;0.004003;0.008802;0;0.005088;0.009313;0;0.002146;0.004874;0;0;0;0.006971;0;0;0.00302;0.003533;0.002326;0;0;0.004079;0.002453;0.009708;0.003864;0;0.006289;0.002426;0.005345;0.003552;0;0.004118;0;0.00424;0.003555;0.005253;0.004699;0.003702;0;0.003968;0.004305;0.005428;0;0.005745;0;0;0.005144;0;0.00396;0.005223;0;0;0;0.009775;0.002913;0.005183;0.003377;0.002742;0.003861;0;0;0.008862;0.005972;0;0.004951;0.005548;0.00383;0;0.010958;0;0.009717;0;0.004415;0.005118;0.004625;0.007279;0.009669;0;0.002953;0;0.003307;0.004325;0;0;0.00431;0.004223;0.008074;0;0.007934;0.004236;0.00745;0;0.00452;0.003523;0.009255;0;0.00697;0;0.005449;0.002678;0;0.002757;0.003249;0.005792;0.004207;0.0023;0;0.003299;0.002962;0;0.013716;0;0;0;0.007069;0;0;0;0.00548;0.010224;0.00442;0.00253;0.004241;0;0.01432;0;0;0.00367;0.003595;0.003858;0;0;0.00252;0.00234;0;0.002697;0;0.00297;0.004668;0.003494;0.003102;0.002983;0.003037;0;0.003086;0.003407;0.003749;0.003101;0;0;0.002782;0.002813;0.002343;0.002382;0.00641;0.002613;0.004922;0.002328;0.003418;0;0.002029;0.005624;0.002875;0;0.00312;0.0037;0;0.002645;0.003493;0.00138;0;0.00991;0;0.003033;0.004148;0.003281;0;0.004184;0.002832;0.002875;0.00292;0.002439;0.006359;0;0.003431;0.005336;0.004737;0.003179;0.002948;0.004394;0.003351;0.006514;0.003238;0.003431;0.001413;0.002841;0.002158;0.004886;0;0.002937;0.002136;0.003063;0;0.00267;0.003652;0;0;0.002667;0.002003;0;0;0.003238;0;0.003651;0.003285;0;0.002637
60;0.005303;0;0;0;0.016435;0;0.025722;0;0.007032;0.010292;0.00503;0.009043;0;0.003281;0.001879;0;0.004388;0.010957;0;0.004458;0.012176;0;0.002395;0.006508;0;0.002147;0;0;0.01077;0;0.002825;0.003583;0.002758;0.00852;0;0;0.003008;0.012199;0;0;0.007095;0.00327;0;0;0.011559;0;0.005633;0;0.004264;0.005407;0.006215;0.004838;0.005777;0;0.004272;0.006292;0.003593;0.006713;0;0.005862;0;0;0;0.005531;0.005394;0.003882;0.006914;0.010977;0.003885;0.006748;0.004004;0.00249;0;0.002988;0.012286;0;0;0;0;0;0.004602;0;0.014591;0;0.01155;0;0;0;0;0.007641;0;0.002893;0.002276;0.005805;0.003569;0.004503;0;0.003999;0.004593;0.005012;0.009422;0.00551;0;0.004458;0.007852;0.007694;0;0.003745;0.013366;0;0.008026;0;0.007556;0;0.005496;0.003484;0.002636;0;0;0;0.0029;0.003654;0.002377;0;0.018647;0;0.00865;0;0.009431;0;0;0;0.00473;0.0129;0.005174;0;0;0.006317;0.024389;0;0;0;0.004766;0;0.001776;0.002784;0.00253;0.00277;0.002693;0.003358;0.005974;0.004023;0;0;0.003457;0;0.003738;0.002512;0.003008;0.002969;0.005084;0.003733;0.004893;0.012538;0;0.002496;0.003085;0.001668;0;0.003024;0.005365;0;0.003536;0.003202;0.001621;0.006078;0.00321;0;0.002607;0.003779;0.004714;0;0.00328;0.001908;0.002248;0;0.001374;0.002528;0;0.003417;0.00382;0.004421;0;0.003438;0.003749;0.001567;0.006343;0.003176;0.002356;0.004834;0.003392;0.003002;0;0.005718;0.002991;0.006506;0;0;0;0.003566;0;0.007341;0.003152;0.002907;0.001694;0;0.006583;0.002395;0.003453;0.00874;0.004168;0.002529;0.003116;0.001587;0.004697;0;0.002673;0.004676;0.003121;0.005274;0.003422
61;0;0;0;0;0;0;0;0;0.009376;0;0;0.017162;0;0.00585;0;0;0;0;0;0.010426;0;0;0;0;0;0.005715;0.014474;0;0;0;0.006153;0.006313;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010793;0.008244;0;0;0;0.010484;0;0.013433;0;0;0;0;0;0;0;0;0;0.019338;0;0;0.006593;0;0;0;0;0.015176;0.011393;0.010028;0;0;0.009275;0;0;0;0;0;0;0;0;0;0;0;0.006131;0;0;0;0.00634;0.0079;0;0.008692;0;0;0;0;0;0;0;0;0;0;0;0;0.009114;0;0;0;0.007753;0;0;0;0;0;0.00605;0.010673;0.024171;0;0.015661;0;0;0;0.014194;0;0.011689;0;0.012291;0;0.010905;0.010199;0.016688;0;0;0.008459;0.008676;0;0.004182;0.005578;0.005697;0.006173;0.005907;0;0;0.007238;0.011398;0.007629;0;0;0.007173;0;0.004901;0.007055;0.007457;0;0;0;0;0.005655;0.006287;0.004786;0;0;0;0.006425;0;0;0.005427;0;0.006455;0;0.006147;0.007813;0.007055;0.006307;0;0.003888;0;0;0;0.004904;0.008395;0;0;0;0.005157;0.006746;0.009276;0;0;0.005931;0.005949;0.012095;0;0.006079;0;0;0.005798;0.014389;0.00595;0.005503;0.003317;0;0;0;0;0.006562;0.005268;0;0;0.004651;0.006759;0;0.009429;0;0.005848;0.004445;0;0.007355;0.006595;0.008493;0;0.010468;0.004525
